Time [h]	Intlet Temperature [C]	Outlet Temperature [C]
5974	7.69096	10.691
5975	7.69126	10.6913
5976	7.69177	10.6918
5977	7.69216	10.6922
5978	7.69232	10.6923
5979	7.69258	10.6926
5980	7.69304	10.693
5981	7.69337	10.6934
5982	7.6935	10.6935
5983	7.69375	10.6938
5984	7.69421	10.6942
5985	7.69454	10.6945
5986	7.69467	10.6947
5987	7.69492	10.6949
5988	7.69559	10.6956
5989	7.69573	10.6957
5990	7.69561	10.6956
5991	7.69606	10.6961
5992	7.69679	10.6968
5993	7.69692	10.6969
5994	7.69718	10.6972
5995	7.69732	10.6973
5996	7.69757	10.6976
5997	7.69803	10.698
5998	7.69837	10.6984
5999	7.69851	10.6985
6000	7.69877	10.6988
6001	7.69944	10.6994
6002	7.6996	10.6996
6003	7.6995	10.6995
6004	7.69997	10.7
6005	7.70071	10.7007
6006	7.70087	10.7009
6007	7.70115	10.7011
6008	7.7013	10.7013
6009	7.70159	10.7016
6010	7.70207	10.7021
6011	7.70243	10.7024
6012	7.70259	10.7026
6013	7.70287	10.7029
6014	7.70357	10.7036
6015	7.70375	10.7037
6016	7.70366	10.7037
6017	7.70418	10.7042
6018	7.70478	10.7048
6019	7.70506	10.7051
6020	7.70499	10.705
6021	7.70546	10.7055
6022	7.70622	10.7062
6023	7.70639	10.7064
6024	7.70668	10.7067
6025	7.70685	10.7068
6026	7.70692	10.7069
6027	7.70708	10.7071
6028	7.70707	10.7071
6029	7.7066	10.7066
6030	7.70665	10.7067
6031	7.70656	10.7066
6032	7.70659	10.7066
6033	7.70647	10.7065
6034	7.70614	10.7061
6035	7.70591	10.7059
6036	7.70611	10.7061
6037	7.70572	10.7057
6038	7.70524	10.7052
6039	7.70508	10.7051
6040	7.70504	10.705
6041	7.70486	10.7049
6042	7.70424	10.7042
6043	7.70415	10.7041
6044	7.70394	10.7039
6045	7.70385	10.7038
6046	7.70363	10.7036
6047	7.70321	10.7032
6048	7.7029	10.7029
6049	7.70279	10.7028
6050	7.7026	10.7026
6051	7.70201	10.702
6052	7.70196	10.702
6053	7.70218	10.7022
6054	7.70183	10.7018
6055	7.70159	10.7016
6056	7.70123	10.7012
6057	7.701	10.701
6058	7.70096	10.701
6059	7.7008	10.7008
6060	7.70044	10.7004
6061	7.7002	10.7002
6062	7.70037	10.7004
6063	7.70002	10.7
6064	7.69941	10.6994
6065	7.69936	10.6994
6066	7.69958	10.6996
6067	7.69918	10.6992
6068	7.6987	10.6987
6069	7.69854	10.6985
6070	7.69873	10.6987
6071	7.69837	10.6984
6072	7.69775	10.6977
6073	7.69769	10.6977
6074	7.69789	10.6979
6075	7.69749	10.6975
6076	7.6972	10.6972
6077	7.69678	10.6968
6078	7.69649	10.6965
6079	7.69639	10.6964
6080	7.69616	10.6962
6081	7.69574	10.6957
6082	7.69544	10.6954
6083	7.69533	10.6953
6084	7.6951	10.6951
6085	7.69467	10.6947
6086	7.69435	10.6944
6087	7.69424	10.6942
6088	7.694	10.694
6089	7.69356	10.6936
6090	7.69324	10.6932
6091	7.69312	10.6931
6092	7.69288	10.6929
6093	7.69223	10.6922
6094	7.69209	10.6921
6095	7.6922	10.6922
6096	7.69176	10.6918
6097	7.69107	10.6911
6098	7.69079	10.6908
6099	7.69067	10.6907
6100	7.68997	10.69
6101	7.689	10.689
6102	7.68857	10.6886
6103	7.68838	10.6884
6104	7.68762	10.6876
6105	7.68658	10.6866
6106	7.68611	10.6861
6107	7.68588	10.6859
6108	7.68508	10.6851
6109	7.68402	10.684
6110	7.68351	10.6835
6111	7.68303	10.683
6112	7.68239	10.6824
6113	7.68156	10.6816
6114	7.68084	10.6808
6115	7.68029	10.6803
6116	7.67925	10.6792
6117	7.67874	10.6787
6118	7.6783	10.6783
6119	7.67715	10.6772
6120	7.67659	10.6766
6121	7.67629	10.6763
6122	7.67576	10.6758
6123	7.67522	10.6752
6124	7.6753	10.6753
6125	7.67546	10.6755
6126	7.67551	10.6755
6127	7.67539	10.6754
6128	7.67542	10.6754
6129	7.67565	10.6756
6130	7.6754	10.6754
6131	7.67569	10.6757
6132	7.67623	10.6762
6133	7.67622	10.6762
6134	7.67598	10.676
6135	7.6763	10.6763
6136	7.67666	10.6767
6137	7.67689	10.6769
6138	7.67693	10.6769
6139	7.67749	10.6775
6140	7.67753	10.6775
6141	7.67733	10.6773
6142	7.67772	10.6777
6143	7.67814	10.6781
6144	7.67842	10.6784
6145	7.67851	10.6785
6146	7.67878	10.6788
6147	7.67832	10.6783
6148	7.67772	10.6777
6149	7.67777	10.6778
6150	7.67721	10.6772
6151	7.67637	10.6764
6152	7.67608	10.6761
6153	7.6758	10.6758
6154	7.67535	10.6753
6155	7.6747	10.6747
6156	7.67454	10.6745
6157	7.67382	10.6738
6158	7.67302	10.673
6159	7.6729	10.6729
6160	7.6722	10.6722
6161	7.67123	10.6712
6162	7.67082	10.6708
6163	7.67044	10.6704
6164	7.66989	10.6699
6165	7.66916	10.6692
6166	7.66891	10.6689
6167	7.66812	10.6681
6168	7.66725	10.6673
6169	7.66682	10.6668
6170	7.66508	10.6651
6171	7.6634	10.6634
6172	7.66156	10.6616
6173	7.65943	10.6594
6174	7.65705	10.6571
6175	7.65506	10.6551
6176	7.6525	10.6525
6177	7.64988	10.6499
6178	7.64772	10.6477
6179	7.645	10.645
6180	7.64202	10.642
6181	7.63954	10.6395
6182	7.63704	10.637
6183	7.634	10.634
6184	7.63143	10.6314
6185	7.62904	10.629
6186	7.62608	10.6261
6187	7.62308	10.6231
6188	7.62054	10.6205
6189	7.61749	10.6175
6190	7.6144	10.6144
6191	7.61142	10.6114
6192	7.60859	10.6086
6193	7.60527	10.6053
6194	7.60413	10.6041
6195	7.60417	10.6042
6196	7.60422	10.6042
6197	7.60433	10.6043
6198	7.60484	10.6048
6199	7.60507	10.6051
6200	7.60631	10.6063
6201	7.60689	10.6069
6202	7.60754	10.6075
6203	7.60854	10.6085
6204	7.60916	10.6092
6205	7.61037	10.6104
6206	7.6116	10.6116
6207	7.61263	10.6126
6208	7.61411	10.6141
6209	7.61476	10.6148
6210	7.61617	10.6162
6211	7.61761	10.6176
6212	7.61882	10.6188
6213	7.62048	10.6205
6214	7.62128	10.6213
6215	7.62285	10.6228
6216	7.62444	10.6244
6217	7.62579	10.6258
6218	7.62598	10.626
6219	7.62445	10.6245
6220	7.62335	10.6233
6221	7.62207	10.6221
6222	7.62036	10.6204
6223	7.61896	10.619
6224	7.61655	10.6165
6225	7.61481	10.6148
6226	7.61301	10.613
6227	7.61086	10.6109
6228	7.6091	10.6091
6229	7.60675	10.6067
6230	7.60437	10.6044
6231	7.60221	10.6022
6232	7.59957	10.5996
6233	7.59742	10.5974
6234	7.59522	10.5952
6235	7.59272	10.5927
6236	7.59062	10.5906
6237	7.58797	10.588
6238	7.58524	10.5852
6239	7.58284	10.5828
6240	7.58024	10.5802
6241	7.57775	10.5777
6242	7.57601	10.576
6243	7.57571	10.5757
6244	7.57489	10.5749
6245	7.5742	10.5742
6246	7.57409	10.5741
6247	7.57357	10.5736
6248	7.57306	10.5731
6249	7.57288	10.5729
6250	7.57302	10.573
6251	7.57234	10.5723
6252	7.57239	10.5724
6253	7.57247	10.5725
6254	7.57233	10.5723
6255	7.57265	10.5726
6256	7.57246	10.5725
6257	7.57233	10.5723
6258	7.57245	10.5725
6259	7.57221	10.5722
6260	7.57283	10.5728
6261	7.57236	10.5724
6262	7.57265	10.5727
6263	7.57294	10.5729
6264	7.57299	10.573
6265	7.57346	10.5735
6266	7.57265	10.5726
6267	7.57227	10.5723
6268	7.57191	10.5719
6269	7.57122	10.5712
6270	7.57042	10.5704
6271	7.57006	10.5701
6272	7.56875	10.5688
6273	7.56818	10.5682
6274	7.56759	10.5676
6275	7.56673	10.5667
6276	7.56626	10.5663
6277	7.5653	10.5653
6278	7.56429	10.5643
6279	7.56391	10.5639
6280	7.56247	10.5625
6281	7.5618	10.5618
6282	7.56113	10.5611
6283	7.5602	10.5602
6284	7.55966	10.5597
6285	7.55827	10.5583
6286	7.55799	10.558
6287	7.55695	10.557
6288	7.55584	10.5558
6289	7.55509	10.5551
6290	7.55205	10.552
6291	7.54766	10.5477
6292	7.54276	10.5428
6293	7.53794	10.5379
6294	7.53203	10.532
6295	7.52704	10.527
6296	7.52112	10.5211
6297	7.51508	10.5151
6298	7.50912	10.5091
6299	7.50289	10.5029
6300	7.49693	10.4969
6301	7.48998	10.49
6302	7.48367	10.4837
6303	7.47725	10.4772
6304	7.47052	10.4705
6305	7.46383	10.4638
6306	7.45669	10.4567
6307	7.44994	10.4499
6308	7.44318	10.4432
6309	7.43568	10.4357
6310	7.42918	10.4292
6311	7.42182	10.4218
6312	7.41443	10.4144
6313	7.40717	10.4072
6314	7.39844	10.3984
6315	7.38998	10.39
6316	7.38053	10.3805
6317	7.37097	10.371
6318	7.36174	10.3617
6319	7.35138	10.3514
6320	7.34137	10.3414
6321	7.33167	10.3317
6322	7.32156	10.3216
6323	7.3114	10.3114
6324	7.30064	10.3006
6325	7.29089	10.2909
6326	7.28053	10.2805
6327	7.26963	10.2696
6328	7.25895	10.2589
6329	7.24814	10.2481
6330	7.23777	10.2378
6331	7.22617	10.2262
6332	7.21568	10.2157
6333	7.20471	10.2047
6334	7.19329	10.1933
6335	7.18207	10.1821
6336	7.1703	10.1703
6337	7.15969	10.1597
6338	7.13557	10.1356
6339	7.10384	10.1038
6340	7.06939	10.0694
6341	7.03369	10.0337
6342	6.99704	9.99704
6343	6.95828	9.95828
6344	6.91786	9.91786
6345	6.87715	9.87715
6346	6.83489	9.83489
6347	6.79065	9.79065
6348	6.74742	9.74742
6349	6.70252	9.70252
6350	6.65614	9.65614
6351	6.60936	9.60936
6352	6.56117	9.56117
6353	6.52761	9.52761
6354	6.49488	9.49488
6355	6.45837	9.45837
6356	6.41471	9.41471
6357	6.37374	9.37374
6358	6.33075	9.33075
6359	6.28779	9.28779
6360	6.24346	9.24346
6361	6.19855	9.19855
6362	6.18621	9.18621
6363	6.18338	9.18338
6364	6.18423	9.18423
6365	6.1885	9.1885
6366	6.19436	9.19436
6367	6.2006	9.2006
6368	6.20912	9.20912
6369	6.21707	9.21707
6370	6.22829	9.22829
6371	6.23943	9.23943
6372	6.25058	9.25058
6373	6.26157	9.26157
6374	6.27286	9.27286
6375	6.28456	9.28456
6376	6.2942	9.2942
6377	6.30394	9.30394
6378	6.31174	9.31174
6379	6.32933	9.32933
6380	6.35003	9.35003
6381	6.37017	9.37017
6382	6.39155	9.39155
6383	6.41222	9.41222
6384	6.43334	9.43334
6385	6.4548	9.4548
6386	6.45959	9.45959
6387	6.4599	9.4599
6388	6.45869	9.45869
6389	6.45632	9.45632
6390	6.45332	9.45332
6391	6.44858	9.44858
6392	6.44447	9.44447
6393	6.44049	9.4405
6394	6.43516	9.43516
6395	6.43016	9.43016
6396	6.42581	9.42581
6397	6.42027	9.42027
6398	6.414	9.414
6399	6.40759	9.40759
6400	6.40194	9.40194
6401	6.39505	9.39505
6402	6.38885	9.38885
6403	6.38295	9.38295
6404	6.37693	9.37693
6405	6.36992	9.36992
6406	6.36391	9.36391
6407	6.35704	9.35704
6408	6.34969	9.34969
6409	6.3423	9.3423
6410	6.33863	9.33863
6411	6.33537	9.33537
6412	6.33325	9.33325
6413	6.33178	9.33178
6414	6.33045	9.33045
6415	6.32838	9.32838
6416	6.32749	9.32749
6417	6.3259	9.3259
6418	6.324	9.324
6419	6.32217	9.32217
6420	6.32128	9.32128
6421	6.3194	9.3194
6422	6.31833	9.31833
6423	6.31769	9.31769
6424	6.31707	9.31707
6425	6.31564	9.31564
6426	6.31527	9.31527
6427	6.31418	9.31418
6428	6.31276	9.31276
6429	6.31139	9.31139
6430	6.31086	9.31086
6431	6.30939	9.30939
6432	6.30865	9.30865
6433	6.30899	9.30899
6434	6.3158	9.3158
6435	6.32769	9.32769
6436	6.34234	9.34234
6437	6.35544	9.35544
6438	6.36992	9.36992
6439	6.38553	9.38553
6440	6.40147	9.40147
6441	6.41688	9.41688
6442	6.43358	9.43358
6443	6.44971	9.44971
6444	6.465	9.465
6445	6.48162	9.48162
6446	6.49899	9.49899
6447	6.51587	9.51587
6448	6.53259	9.53259
6449	6.55012	9.55012
6450	6.56682	9.56682
6451	6.58423	9.58423
6452	6.60262	9.60262
6453	6.62006	9.62006
6454	6.6371	9.6371
6455	6.65425	9.65425
6456	6.67228	9.67228
6457	6.68985	9.68985
6458	6.70506	9.70506
6459	6.7179	9.7179
6460	6.72942	9.72942
6461	6.74171	9.74171
6462	6.75432	9.75432
6463	6.76579	9.76579
6464	6.77775	9.77775
6465	6.79057	9.79057
6466	6.80133	9.80133
6467	6.81283	9.81283
6468	6.82486	9.82486
6469	6.83597	9.83597
6470	6.84758	9.84758
6471	6.86001	9.86001
6472	6.87146	9.87146
6473	6.8824	9.8824
6474	6.89427	9.89427
6475	6.90557	9.90557
6476	6.916	9.916
6477	6.92738	9.92738
6478	6.93925	9.93925
6479	6.95015	9.95015
6480	6.96158	9.96158
6481	6.97385	9.97385
6482	6.98126	9.98126
6483	6.98411	9.98411
6484	6.98782	9.98782
6485	6.9905	9.9905
6486	6.99181	9.99181
6487	6.99481	9.99481
6488	6.9959	9.9959
6489	6.99736	9.99736
6490	6.99909	9.99909
6491	6.99978	9.99978
6492	7.00086	10.0009
6493	7.00211	10.0021
6494	7.00238	10.0024
6495	7.00306	10.0031
6496	7.00394	10.0039
6497	7.00432	10.0043
6498	7.00512	10.0051
6499	7.00527	10.0053
6500	7.00501	10.005
6501	7.00547	10.0055
6502	7.00537	10.0054
6503	7.00489	10.0049
6504	7.00514	10.0051
6505	7.00483	10.0048
6506	7.00688	10.0069
6507	7.01094	10.0109
6508	7.01485	10.0148
6509	7.01952	10.0195
6510	7.02471	10.0247
6511	7.02929	10.0293
6512	7.03445	10.0344
6513	7.04	10.04
6514	7.04488	10.0449
6515	7.05029	10.0503
6516	7.05605	10.056
6517	7.0615	10.0615
6518	7.06748	10.0675
6519	7.07299	10.073
6520	7.07823	10.0782
6521	7.08426	10.0843
6522	7.08985	10.0899
6523	7.09517	10.0952
6524	7.10131	10.1013
6525	7.10697	10.107
6526	7.11235	10.1124
6527	7.11813	10.1181
6528	7.12342	10.1234
6529	7.12927	10.1293
6530	7.13272	10.1327
6531	7.13399	10.134
6532	7.13539	10.1354
6533	7.13595	10.1359
6534	7.13592	10.1359
6535	7.1365	10.1365
6536	7.13577	10.1358
6537	7.13548	10.1355
6538	7.13553	10.1355
6539	7.13469	10.1347
6540	7.13427	10.1343
6541	7.13407	10.1341
6542	7.13295	10.1329
6543	7.13296	10.133
6544	7.13229	10.1323
6545	7.13106	10.1311
6546	7.13013	10.1301
6547	7.12905	10.129
6548	7.12843	10.1284
6549	7.12729	10.1273
6550	7.12579	10.1258
6551	7.12502	10.125
6552	7.12305	10.123
6553	7.12162	10.1216
6554	7.12472	10.1247
6555	7.13006	10.1301
6556	7.13628	10.1363
6557	7.14238	10.1424
6558	7.14898	10.149
6559	7.15522	10.1552
6560	7.16302	10.163
6561	7.16975	10.1697
6562	7.17706	10.1771
6563	7.18493	10.1849
6564	7.19215	10.1922
6565	7.20064	10.2006
6566	7.208	10.208
6567	7.21585	10.2158
6568	7.22417	10.2242
6569	7.23184	10.2318
6570	7.24003	10.24
6571	7.24859	10.2486
6572	7.25639	10.2564
6573	7.26542	10.2654
6574	7.27389	10.2739
6575	7.28189	10.2819
6576	7.29034	10.2903
6577	7.29866	10.2987
6578	7.30505	10.305
6579	7.30871	10.3087
6580	7.31223	10.3122
6581	7.3157	10.3157
6582	7.31879	10.3188
6583	7.32187	10.3219
6584	7.32463	10.3246
6585	7.32744	10.3274
6586	7.33032	10.3303
6587	7.33273	10.3327
6588	7.3352	10.3352
6589	7.33734	10.3373
6590	7.33968	10.3397
6591	7.34183	10.3418
6592	7.34433	10.3443
6593	7.34593	10.3459
6594	7.34856	10.3486
6595	7.35005	10.3501
6596	7.35265	10.3527
6597	7.35401	10.354
6598	7.35615	10.3562
6599	7.35823	10.3582
6600	7.36003	10.36
6601	7.36196	10.362
6602	7.36249	10.3625
6603	7.36253	10.3625
6604	7.36155	10.3616
6605	7.36143	10.3614
6606	7.3601	10.3601
6607	7.35975	10.3598
6608	7.35812	10.3581
6609	7.35719	10.3572
6610	7.35614	10.3561
6611	7.35477	10.3548
6612	7.35348	10.3535
6613	7.35196	10.352
6614	7.35076	10.3508
6615	7.34867	10.3487
6616	7.34759	10.3476
6617	7.34535	10.3453
6618	7.34422	10.3442
6619	7.34226	10.3423
6620	7.34028	10.3403
6621	7.33849	10.3385
6622	7.33651	10.3365
6623	7.33464	10.3346
6624	7.33234	10.3323
6625	7.33086	10.3309
6626	7.31677	10.3168
6627	7.29623	10.2962
6628	7.27295	10.2729
6629	7.24805	10.248
6630	7.21813	10.2181
6631	7.18976	10.1898
6632	7.16019	10.1602
6633	7.13003	10.13
6634	7.0988	10.0988
6635	7.06785	10.0678
6636	7.03496	10.035
6637	7.00089	10.0009
6638	6.96715	9.96715
6639	6.93131	9.93131
6640	6.89651	9.89651
6641	6.86035	9.86035
6642	6.82218	9.82218
6643	6.78489	9.78489
6644	6.74587	9.74587
6645	6.7075	9.7075
6646	6.66723	9.66723
6647	6.62804	9.62804
6648	6.58556	9.58556
6649	6.54414	9.54414
6650	6.49882	9.49882
6651	6.45648	9.45648
6652	6.4194	9.4194
6653	6.38896	9.38896
6654	6.35522	9.35522
6655	6.31861	9.31861
6656	6.27984	9.27984
6657	6.24097	9.24097
6658	6.19845	9.19845
6659	6.15594	9.15594
6660	6.1137	9.1137
6661	6.07214	9.07214
6662	6.0276	9.0276
6663	5.98436	8.98436
6664	5.93979	8.93979
6665	5.89431	8.89431
6666	5.84939	8.84939
6667	5.80404	8.80404
6668	5.75812	8.75812
6669	5.71204	8.71204
6670	5.66537	8.66537
6671	5.61806	8.61806
6672	5.57084	8.57084
6673	5.52306	8.52306
6674	5.49945	8.49945
6675	5.48323	8.48323
6676	5.47077	8.47077
6677	5.46001	8.46001
6678	5.4502	8.4502
6679	5.44162	8.44162
6680	5.43445	8.43445
6681	5.42758	8.42758
6682	5.42159	8.42159
6683	5.41631	8.41631
6684	5.41174	8.41174
6685	5.40793	8.40793
6686	5.40324	8.40324
6687	5.40063	8.40063
6688	5.39779	8.39779
6689	5.39527	8.39527
6690	5.39339	8.39339
6691	5.39137	8.39137
6692	5.38907	8.38907
6693	5.38843	8.38843
6694	5.38752	8.38752
6695	5.38581	8.38581
6696	5.38576	8.38576
6697	5.38489	8.38489
6698	5.39426	8.39426
6699	5.40646	8.40646
6700	5.41962	8.41962
6701	5.43378	8.43378
6702	5.44926	8.44926
6703	5.46543	8.46543
6704	5.48158	8.48158
6705	5.49711	8.49711
6706	5.51654	8.51654
6707	5.53296	8.53296
6708	5.55097	8.55097
6709	5.56858	8.56858
6710	5.58685	8.58685
6711	5.60584	8.60584
6712	5.62497	8.62497
6713	5.64343	8.64343
6714	5.66271	8.66271
6715	5.68278	8.68278
6716	5.7018	8.7018
6717	5.72149	8.72149
6718	5.74048	8.74048
6719	5.75976	8.75976
6720	5.78028	8.78028
6721	5.80104	8.80104
6722	5.81466	8.81466
6723	5.82879	8.82879
6724	5.84118	8.84118
6725	5.85448	8.85448
6726	5.86657	8.86657
6727	5.87957	8.87957
6728	5.89139	8.89139
6729	5.90419	8.90419
6730	5.91576	8.91576
6731	5.92736	8.92736
6732	5.93754	8.93754
6733	5.9475	8.9475
6734	5.95599	8.95599
6735	5.96496	8.96496
6736	5.97994	8.97994
6737	5.99488	8.99488
6738	6.01083	9.01083
6739	6.02648	9.02648
6740	6.04233	9.04233
6741	6.05852	9.05852
6742	6.07411	9.07411
6743	6.08953	9.08953
6744	6.10489	9.10489
6745	6.12135	9.12135
6746	6.11724	9.11724
6747	6.10809	9.10809
6748	6.09727	9.09727
6749	6.08347	9.08347
6750	6.06859	9.06859
6751	6.05301	9.05301
6752	6.0374	9.0374
6753	6.02087	9.02087
6754	6.01176	9.01176
6755	6.00287	9.00287
6756	5.99228	8.99228
6757	5.97899	8.97899
6758	5.96555	8.96555
6759	5.95227	8.95227
6760	5.93478	8.93478
6761	5.91997	8.91997
6762	5.90316	8.90316
6763	5.88662	8.88662
6764	5.8692	8.8692
6765	5.85056	8.85056
6766	5.83245	8.83245
6767	5.81234	8.81234
6768	5.79451	8.79451
6769	5.77487	8.77487
6770	5.76439	8.76439
6771	5.757	8.757
6772	5.75054	8.75054
6773	5.74479	8.74479
6774	5.73815	8.73815
6775	5.733	8.733
6776	5.72768	8.72768
6777	5.72231	8.72231
6778	5.71754	8.71754
6779	5.71379	8.71379
6780	5.70881	8.70881
6781	5.70456	8.70456
6782	5.70087	8.70087
6783	5.69659	8.69659
6784	5.69336	8.69336
6785	5.68914	8.68914
6786	5.68498	8.68498
6787	5.68098	8.68098
6788	5.67743	8.67743
6789	5.67414	8.67414
6790	5.6707	8.6707
6791	5.66771	8.66771
6792	5.665	8.665
6793	5.65988	8.65988
6794	5.66189	8.66189
6795	5.66491	8.66491
6796	5.66707	8.66707
6797	5.66891	8.66891
6798	5.67267	8.67267
6799	5.67755	8.67755
6800	5.68133	8.68133
6801	5.68466	8.68466
6802	5.68928	8.68928
6803	5.69471	8.69471
6804	5.7023	8.7023
6805	5.70417	8.70417
6806	5.70767	8.70767
6807	5.71304	8.71304
6808	5.7188	8.7188
6809	5.72351	8.72351
6810	5.73001	8.73001
6811	5.73489	8.73489
6812	5.74028	8.74028
6813	5.74534	8.74534
6814	5.75024	8.75024
6815	5.75595	8.75595
6816	5.76092	8.76092
6817	5.76726	8.76726
6818	5.77238	8.77238
6819	5.77695	8.77695
6820	5.78249	8.78249
6821	5.78641	8.78641
6822	5.79222	8.79222
6823	5.796	8.796
6824	5.80189	8.80189
6825	5.80589	8.80589
6826	5.81144	8.81144
6827	5.81737	8.81737
6828	5.82145	8.82145
6829	5.82627	8.82627
6830	5.83097	8.83097
6831	5.83543	8.83543
6832	5.84042	8.84042
6833	5.84546	8.84546
6834	5.84972	8.84972
6835	5.85475	8.85475
6836	5.85972	8.85972
6837	5.86387	8.86387
6838	5.86861	8.86861
6839	5.87252	8.87252
6840	5.8769	8.8769
6841	5.88159	8.88159
6842	5.88386	8.88386
6843	5.8864	8.8864
6844	5.88809	8.88809
6845	5.89006	8.89006
6846	5.89095	8.89095
6847	5.89307	8.89307
6848	5.89441	8.89441
6849	5.89616	8.89616
6850	5.89777	8.89777
6851	5.89853	8.89853
6852	5.89977	8.89977
6853	5.90115	8.90115
6854	5.90168	8.90168
6855	5.90294	8.90294
6856	5.90418	8.90418
6857	5.90797	8.90797
6858	5.905	8.905
6859	5.9084	8.9084
6860	5.90769	8.90769
6861	5.90866	8.90866
6862	5.90947	8.90947
6863	5.91075	8.91075
6864	5.91125	8.91125
6865	5.91161	8.91161
6866	5.9168	8.9168
6867	5.92021	8.92021
6868	5.92352	8.92352
6869	5.93143	8.93143
6870	5.9406	8.9406
6871	5.95014	8.95014
6872	5.95893	8.95893
6873	5.96841	8.96841
6874	5.97836	8.97836
6875	5.9884	8.9884
6876	5.99847	8.99847
6877	6.00906	9.00906
6878	6.01968	9.01968
6879	6.03042	9.03042
6880	6.04057	9.04057
6881	6.05077	9.05077
6882	6.06177	9.06177
6883	6.07242	9.07242
6884	6.08287	9.08287
6885	6.09406	9.09406
6886	6.10434	9.10434
6887	6.11533	9.11533
6888	6.12735	9.12735
6889	6.13831	9.13831
6890	6.1431	9.1431
6891	6.14497	9.14497
6892	6.14684	9.14684
6893	6.14776	9.14776
6894	6.14911	9.14911
6895	6.14938	9.14938
6896	6.14899	9.14899
6897	6.14843	9.14843
6898	6.14847	9.14847
6899	6.14739	9.14739
6900	6.14688	9.14688
6901	6.14726	9.14726
6902	6.14543	9.14543
6903	6.14431	9.14431
6904	6.14367	9.14367
6905	6.14296	9.14296
6906	6.14132	9.14132
6907	6.14064	9.14064
6908	6.13914	9.13914
6909	6.1372	9.1372
6910	6.13523	9.13523
6911	6.13401	9.13401
6912	6.13175	9.13175
6913	6.13015	9.13015
6914	6.13663	9.13663
6915	6.14704	9.14704
6916	6.15809	9.15809
6917	6.16968	9.16968
6918	6.1822	9.1822
6919	6.19428	9.19428
6920	6.20735	9.20735
6921	6.22174	9.22174
6922	6.23429	9.23429
6923	6.2478	9.2478
6924	6.26205	9.26205
6925	6.27643	9.27643
6926	6.29017	9.29017
6927	6.30496	9.30496
6928	6.31914	9.31914
6929	6.33247	9.33247
6930	6.34693	9.34693
6931	6.36203	9.36203
6932	6.3762	9.3762
6933	6.39097	9.39097
6934	6.40659	9.40659
6935	6.42134	9.42134
6936	6.43571	9.43571
6937	6.45016	9.45016
6938	6.45142	9.45142
6939	6.44456	9.44456
6940	6.43406	9.43406
6941	6.42344	9.42344
6942	6.4102	9.4102
6943	6.39672	9.39672
6944	6.38342	9.38342
6945	6.36846	9.36846
6946	6.35228	9.35228
6947	6.33652	9.33652
6948	6.31964	9.31964
6949	6.30122	9.30122
6950	6.28439	9.28439
6951	6.26633	9.26633
6952	6.24722	9.24722
6953	6.22819	9.22819
6954	6.20909	9.20909
6955	6.18888	9.18888
6956	6.16879	9.16879
6957	6.14761	9.14761
6958	6.12687	9.12687
6959	6.1062	9.1062
6960	6.08432	9.08432
6961	6.06271	9.06271
6962	6.04367	9.04367
6963	6.03018	9.03018
6964	6.0189	9.0189
6965	6.00772	9.00772
6966	5.99579	8.99579
6967	5.98386	8.98386
6968	5.97045	8.97045
6969	5.95685	8.95685
6970	5.94105	8.94105
6971	5.92613	8.92613
6972	5.91206	8.91206
6973	5.89656	8.89656
6974	5.88156	8.88156
6975	5.86595	8.86595
6976	5.84974	8.84974
6977	5.83516	8.83516
6978	5.81876	8.81876
6979	5.80104	8.80104
6980	5.78571	8.78571
6981	5.7698	8.7698
6982	5.7542	8.7542
6983	5.73728	8.73728
6984	5.72035	8.72035
6985	5.70475	8.70475
6986	5.68598	8.68598
6987	5.66793	8.66793
6988	5.64841	8.64841
6989	5.63086	8.63086
6990	5.61091	8.61091
6991	5.59341	8.59341
6992	5.57458	8.57458
6993	5.55557	8.55557
6994	5.53699	8.53699
6995	5.51743	8.51743
6996	5.49829	8.49829
6997	5.47883	8.47883
6998	5.45845	8.45845
6999	5.43983	8.43983
7000	5.41894	8.41894
7001	5.39962	8.39962
7002	5.37965	8.37965
7003	5.35972	8.35972
7004	5.33942	8.33942
7005	5.31988	8.31988
7006	5.30005	8.30005
7007	5.2789	8.2789
7008	5.25842	8.25842
7009	5.23815	8.23815
7010	5.23099	8.23099
7011	5.22717	8.22717
7012	5.22374	8.22374
7013	5.224	8.224
7014	5.22505	8.22505
7015	5.22613	8.22613
7016	5.22708	8.22708
7017	5.22979	8.22979
7018	5.23135	8.23135
7019	5.23414	8.23414
7020	5.23754	8.23754
7021	5.24056	8.24056
7022	5.24455	8.24455
7023	5.24849	8.24849
7024	5.25238	8.25238
7025	5.25635	8.25635
7026	5.26034	8.26034
7027	5.26658	8.26658
7028	5.27103	8.27103
7029	5.27574	8.27574
7030	5.28163	8.28163
7031	5.28563	8.28563
7032	5.29189	8.29189
7033	5.29732	8.29732
7034	5.30709	8.30709
7035	5.31779	8.31779
7036	5.32893	8.32893
7037	5.34134	8.34134
7038	5.35309	8.35309
7039	5.36475	8.36475
7040	5.37832	8.37832
7041	5.39062	8.39062
7042	5.40445	8.40445
7043	5.41707	8.41707
7044	5.42969	8.42969
7045	5.44318	8.44318
7046	5.45652	8.45652
7047	5.47052	8.47052
7048	5.48418	8.48418
7049	5.49711	8.49711
7050	5.51129	8.51129
7051	5.52625	8.52625
7052	5.53942	8.53942
7053	5.55495	8.55495
7054	5.56846	8.56846
