time [d]	Qevap [W]	mdot [kg/s]
3826	-4.61526	0.000368043
3827	-1.3	0.000103668
3828	-11.40698	0.000909648
3829	-17.12828	0.001365892
3830	-11.21822	0.000894595
3831	-16.41458	0.001308978
3832	-13.81341	0.001101547
3833	-6.53809	0.000521379
3834	-4.25555	0.000339359
3835	-15.52681	0.001238182
3836	-25.65108	0.002045541
3837	-23.40091	0.001866102
3838	-33.7935	0.002694857
3839	-25.95476	0.002069757
3840	-9.09792	0.000725512
3841	-2.6689	0.000212831
3842	-1.3	0.000103668
3843	-1.3	0.000103668
3844	-1.3	0.000103668
3845	-8.89447	0.000709288
3846	-9.04189	0.000721044
3847	-9.43995	0.000752787
3848	-3.25871	0.000259865
3849	-1.3	0.000103668
3850	-1.3	0.000103668
3851	-1.3	0.000103668
3852	-1.3	0.000103668
3853	-4.73616	0.000377684
3854	-7.23112	0.000576645
3855	-3.57136	0.000284798
3856	-4.22903	0.000337243
3857	-5.99547	0.000478108
3858	-1.3	0.000103668
3859	-1.3	0.000103668
3860	-1.3	0.000103668
3861	-1.99056	0.000158737
3862	-3.20853	0.000255863
3863	-6.99816	0.000558067
3864	-5.81555	0.000463759
3865	-7.11906	0.000567709
3866	-11.30974	0.000901893
3867	-10.64323	0.000848743
3868	-8.14528	0.000649544
3869	-2.73078	0.000217766
3870	-1.3	0.000103668
3871	-1.3	0.000103668
3872	-1.3	0.000103668
3873	-1.3	0.000103668
3874	-1.3	0.000103668
3875	-1.3	0.000103668
3876	-1.3	0.000103668
3877	-1.3	0.000103668
3878	-1.40075	0.000111703
3879	-1.3	0.000103668
3880	-1.3	0.000103668
3881	-5.47638	0.000436713
3882	-3.51819	0.000280557
3883	-18.78851	0.001498286
3884	-8.04505	0.000641551
3885	-5.75653	0.000459053
3886	-3.69226	0.000294438
3887	-9.44593	0.000753264
3888	-15.7599	0.00125677
3889	-13.37401	0.001066508
3890	-16.57968	0.001322143
3891	-29.80627	0.002376895
3892	-43.77607	0.003490915
3893	-57.56894	0.004590825
3894	-56.74318	0.004524975
3895	-36.03184	0.002873352
3896	-27.33497	0.002179822
3897	-26.42081	0.002106923
3898	-32.29525	0.002575379
3899	-25.79265	0.00205683
3900	-21.26579	0.001695837
3901	-16.36739	0.001305214
3902	-24.0851	0.001920662
3903	-29.11324	0.00232163
3904	-35.25613	0.002811493
3905	-49.46487	0.003944567
3906	-42.90312	0.003421301
3907	-55.24506	0.004405508
3908	-111.71394	0.008908608
3909	-75.52285	0.006022556
3910	-125.00241	0.009968295
3911	-115.60081	0.009218565
3912	-129.44672	0.010322705
3913	-258.0292	0.020576491
3914	-434.32493	0.034635162
3915	-1149.98559	0.09170539
3916	-740.68943	0.059066142
3917	-829.73085	0.066166734
3918	-817.82545	0.065217341
3919	-507.83356	0.040497094
3920	-326.68662	0.026051565
3921	-356.04166	0.028392477
3922	-261.62708	0.020863404
3923	-300.97067	0.024000851
3924	-147.63944	0.01177348
3925	-135.43036	0.01079987
3926	-188.35739	0.015020525
3927	-815.7227	0.065049657
3928	-1499.54818	0.119581194
3929	-1403.03085	0.111884438
3930	-1005.01492	0.080144731
3931	-766.16358	0.061097574
3932	-1105.89687	0.088189543
3933	-1129.17389	0.090045765
3934	-1004.84683	0.080131327
3935	-903.15095	0.072021607
3936	-887.7804	0.070795885
3937	-719.69495	0.057391942
3938	-759.34534	0.060553854
3939	-518.76864	0.04136911
3940	-862.6956	0.068795502
3941	-1119.96105	0.089311088
3942	-1404.93301	0.112036126
3943	-1262.79946	0.100701712
3944	-995.32719	0.079372184
3945	-757.30447	0.060391106
3946	-703.29818	0.056084384
3947	-834.90355	0.066579231
3948	-1411.96354	0.112596774
3949	-1745.22959	0.139173013
3950	-1126.49316	0.08983199
3951	-1182.623	0.094308054
3952	-1908.33409	0.152179752
3953	-1900.54553	0.151558655
3954	-1525.55312	0.121654954
3955	-1395.56079	0.111288739
3956	-1275.68103	0.101728949
3957	-1357.86573	0.108282754
3958	-1186.20606	0.094593785
3959	-1711.61016	0.136492039
3960	-1677.21216	0.133748976
3961	-1367.24679	0.109030844
3962	-1461.61717	0.116556393
3963	-1522.05846	0.121376273
3964	-1209.48308	0.096450007
3965	-1184.55753	0.094462323
3966	-1705.08975	0.13597207
3967	-1791.75711	0.142883342
3968	-1644.42733	0.131134556
3969	-1197.48044	0.095492859
3970	-1641.96487	0.130938188
3971	-2360.5569	0.188242178
3972	-2337.37413	0.186393471
3973	-2242.57033	0.17883336
3974	-2676.00749	0.213397726
3975	-2925.79404	0.233316909
3976	-2615.26538	0.208553859
3977	-1862.08672	0.148491764
3978	-2010.04466	0.160290642
3979	-2277.27201	0.181600639
3980	-2624.05364	0.209254677
3981	-3041.78706	0.242566752
3982	-3073.65175	0.245107795
3983	-2375.54694	0.189437555
3984	-1872.16367	0.149295349
3985	-1847.86914	0.147357986
3986	-1879.00544	0.149840945
3987	-1773.75601	0.141447848
3988	-1741.03605	0.1388386
3989	-1527.51417	0.121811338
3990	-1333.66571	0.106352927
3991	-1863.77061	0.148626045
3992	-2719.65967	0.216878762
3993	-2412.95015	0.192420267
3994	-2580.40146	0.205773641
3995	-2687.07543	0.214280338
3996	-2916.92921	0.232609985
3997	-3143.35619	0.250666363
3998	-3081.57603	0.245739715
3999	-2974.43614	0.237195864
4000	-3404.31078	0.271476139
4001	-2904.91175	0.231651655
4002	-2429.70078	0.193756043
4003	-2740.40351	0.218532976
4004	-3141.27411	0.250500328
4005	-2424.11533	0.193310632
4006	-1528.01558	0.121851322
4007	-2677.90666	0.213549175
4008	-2537.24471	0.202332114
4009	-2760.40115	0.220127683
4010	-3150.10956	0.251204909
4011	-2034.12092	0.162210599
4012	-2534.75872	0.20213387
4013	-2740.31498	0.218525915
4014	-2850.23882	0.227291773
4015	-3032.52404	0.241828074
4016	-2460.14418	0.196183746
4017	-2036.96376	0.162437301
4018	-2296.97182	0.183171596
4019	-1977.42194	0.15768915
4020	-1536.21403	0.122505106
4021	-1730.66998	0.13801196
4022	-2327.86931	0.185635511
4023	-2328.53881	0.185688901
4024	-2548.637	0.20324059
4025	-2770.33653	0.220919979
4026	-3034.18141	0.241960241
4027	-2920.70103	0.232910768
4028	-3256.99283	0.259728296
4029	-2961.96745	0.236201551
4030	-2760.46303	0.220132618
4031	-2094.44716	0.167021305
4032	-2216.89273	0.176785704
4033	-2242.62636	0.178837828
4034	-2443.44945	0.194852428
4035	-2273.9366	0.181334657
4036	-2581.02663	0.205823496
4037	-3001.49382	0.239353574
4038	-3529.06255	0.281424446
4039	-3532.61025	0.281707357
4040	-3711.13548	0.295943818
4041	-3258.97754	0.259886566
4042	-3290.04598	0.262364114
4043	-2377.79126	0.189616528
4044	-1763.42543	0.140624038
4045	-1632.3892	0.130174577
4046	-2151.26405	0.171552157
4047	-2168.21228	0.172903691
4048	-1970.86032	0.157165895
4049	-2199.55216	0.175402884
4050	-2418.76271	0.192883789
4051	-2438.47734	0.194455928
4052	-2462.43855	0.196366711
4053	-2902.50233	0.231459515
4054	-2989.05178	0.238361386
4055	-2400.00956	0.191388322
4056	-2046.50108	0.163197853
4057	-1798.2185	0.143398605
4058	-1818.81778	0.14504129
4059	-1723.57159	0.137445901
4060	-1443.38896	0.115102788
4061	-1268.3879	0.101147361
4062	-2027.6035	0.16169087
4063	-2203.84606	0.1757453
4064	-1936.37093	0.154415544
4065	-1993.66544	0.158984485
4066	-2005.72125	0.159945873
4067	-2111.40722	0.168373781
4068	-2297.80642	0.183238151
4069	-2789.35813	0.222436852
4070	-3018.52187	0.240711472
4071	-2016.75084	0.160825426
4072	-1967.87578	0.156927893
4073	-2072.12265	0.165241041
4074	-1759.15519	0.140283508
4075	-1854.30115	0.147870905
4076	-1890.74275	0.150776934
4077	-2197.54977	0.175243203
4078	-2698.8039	0.215215621
4079	-2161.80406	0.172392669
4080	-1967.65166	0.156910021
4081	-1979.59541	0.157862472
4082	-1651.40482	0.131690975
4083	-1911.44824	0.152428089
4084	-1077.78632	0.085947872
4085	-1007.07048	0.080308651
4086	-769.52551	0.061365671
4087	-695.17045	0.055436241
4088	-648.56623	0.051719795
4089	-598.32877	0.047713618
4090	-853.72456	0.068080108
4091	-782.9172	0.062433588
4092	-796.87816	0.063546903
4093	-950.01179	0.075758515
4094	-821.96595	0.065547524
4095	-732.72394	0.058430936
4096	-781.23032	0.062299068
4097	-960.15959	0.076567751
4098	-1519.69922	0.121188136
4099	-1369.85966	0.109239207
4100	-1759.66232	0.140323949
4101	-2024.32698	0.161429584
4102	-1666.98766	0.132933626
4103	-1234.22585	0.098423114
4104	-612.96209	0.04888055
4105	-563.12568	0.044906354
4106	-458.89363	0.036594389
4107	-658.8556	0.052540319
4108	-1552.66098	0.123816666
4109	-2031.30746	0.161986241
4110	-1512.06107	0.120579033
4111	-1192.82969	0.095121985
4112	-754.559	0.060172169
4113	-835.07749	0.066593102
4114	-1668.21447	0.133031457
4115	-1491.11079	0.118908357
4116	-1779.55973	0.141910664
4117	-1752.01247	0.139713913
4118	-1101.30813	0.087823615
4119	-1095.55446	0.087364789
4120	-1045.68568	0.083388013
4121	-850.04998	0.067787079
4122	-807.1999	0.064370008
4123	-770.32176	0.061429168
4124	-456.78204	0.036426
4125	-300.07419	0.023929361
4126	-384.65063	0.030673894
4127	-633.32256	0.050504191
4128	-538.9345	0.042977233
4129	-184.99247	0.014752191
4130	-73.24915	0.005841241
4131	-232.48147	0.018539192
4132	-426.03795	0.033974318
4133	-255.80269	0.020398938
4134	-86.34886	0.006885874
4135	-40.43481	0.003224467
4136	-44.13578	0.003519599
4137	-29.21061	0.002329395
4138	-36.29431	0.002894284
4139	-249.19674	0.019872148
4140	-538.08807	0.042909734
4141	-650.89895	0.051905818
4142	-128.35251	0.010235447
4143	-104.15535	0.00830585
4144	-142.46973	0.011361223
4145	-146.89038	0.011713746
4146	-74.98608	0.005979752
4147	-179.24764	0.014294071
4148	-468.35425	0.037348823
4149	-412.139	0.032865949
4150	-333.55504	0.026599286
4151	-285.01915	0.0227288
4152	-218.84785	0.017451981
4153	-205.12583	0.016357722
4154	-229.671	0.018315072
4155	-369.01761	0.029427242
4156	-486.5913	0.038803135
4157	-174.68256	0.013930029
4158	-96.70895	0.007712038
4159	-68.77832	0.005484714
4160	-67.98207	0.005421217
4161	-40.83586	0.003256448
4162	-33.43067	0.002665923
4163	-15.4414	0.001231372
4164	-37.10226	0.002958713
4165	-113.3418	0.009038422
4166	-196.89488	0.015701347
4167	-150.38218	0.0119922
4168	-154.82935	0.012346838
4169	-133.87023	0.010675457
4170	-100.50144	0.008014469
4171	-83.70947	0.006675396
4172	-149.1022	0.011890128
4173	-190.99678	0.015231003
4174	-172.90715	0.013788449
4175	-35.54525	0.00283455
4176	-12.23573	0.000975736
4177	-17.02207	0.001357422
4178	-14.88695	0.001187157
4179	-10.15664	0.000809939
4180	-3.96656	0.000316312
4181	-5.64746	0.000450355
4182	-19.34296	0.001542501
4183	-31.88536	0.002542692
4184	-21.40138	0.001706649
4185	-3.24987	0.00025916
4186	-3.26456	0.000260332
4187	-4.25256	0.000339119
4188	-1.3	0.000103668
4189	-2.81931	0.000224826
4190	-5.24056	0.000417907
4191	-4.61526	0.000368043
4192	-1.3	0.000103668
4193	-11.40698	0.000909648
4194	-17.12828	0.001365892
4195	-11.21822	0.000894595
4196	-16.41458	0.001308978
4197	-13.81341	0.001101547
4198	-6.53809	0.000521379
4199	-4.25555	0.000339359
4200	-15.52681	0.001238182
4201	-25.65108	0.002045541
4202	-23.40091	0.001866102
4203	-33.7935	0.002694857
4204	-25.95476	0.002069757
4205	-9.09792	0.000725512
4206	-2.6689	0.000212831
4207	-1.3	0.000103668
4208	-1.3	0.000103668
4209	-1.3	0.000103668
4210	-8.89447	0.000709288
4211	-9.04189	0.000721044
4212	-9.43995	0.000752787
4213	-3.25871	0.000259865
4214	-1.3	0.000103668
4215	-1.3	0.000103668
4216	-1.3	0.000103668
4217	-1.3	0.000103668
4218	-4.73616	0.000377684
4219	-7.23112	0.000576645
4220	-3.57136	0.000284798
4221	-4.22903	0.000337243
4222	-5.99547	0.000478108
4223	-1.3	0.000103668
4224	-1.3	0.000103668
4225	-1.3	0.000103668
4226	-1.99056	0.000158737
4227	-3.20853	0.000255863
4228	-6.99816	0.000558067
4229	-5.81555	0.000463759
4230	-7.11906	0.000567709
4231	-11.30974	0.000901893
4232	-10.64323	0.000848743
4233	-8.14528	0.000649544
4234	-2.73078	0.000217766
4235	-1.3	0.000103668
4236	-1.3	0.000103668
4237	-1.3	0.000103668
4238	-1.3	0.000103668
4239	-1.3	0.000103668
4240	-1.3	0.000103668
4241	-1.3	0.000103668
4242	-1.3	0.000103668
4243	-1.40075	0.000111703
4244	-1.3	0.000103668
4245	-1.3	0.000103668
4246	-5.47638	0.000436713
4247	-3.51819	0.000280557
4248	-18.78851	0.001498286
4249	-8.04505	0.000641551
4250	-5.75653	0.000459053
4251	-3.69226	0.000294438
4252	-9.44593	0.000753264
4253	-15.7599	0.00125677
4254	-13.37401	0.001066508
4255	-16.57968	0.001322143
4256	-29.80627	0.002376895
4257	-43.77607	0.003490915
4258	-57.56894	0.004590825
4259	-56.74318	0.004524975
4260	-36.03184	0.002873352
4261	-27.33497	0.002179822
4262	-26.42081	0.002106923
4263	-32.29525	0.002575379
4264	-25.79265	0.00205683
4265	-21.26579	0.001695837
4266	-16.36739	0.001305214
4267	-24.0851	0.001920662
4268	-29.11324	0.00232163
4269	-35.25613	0.002811493
4270	-49.46487	0.003944567
4271	-42.90312	0.003421301
4272	-55.24506	0.004405508
4273	-111.71394	0.008908608
4274	-75.52285	0.006022556
4275	-125.00241	0.009968295
4276	-115.60081	0.009218565
4277	-129.44672	0.010322705
4278	-258.0292	0.020576491
4279	-434.32493	0.034635162
4280	-1149.98559	0.09170539
4281	-740.68943	0.059066142
4282	-829.73085	0.066166734
4283	-817.82545	0.065217341
4284	-507.83356	0.040497094
4285	-326.68662	0.026051565
4286	-356.04166	0.028392477
4287	-261.62708	0.020863404
4288	-300.97067	0.024000851
4289	-147.63944	0.01177348
4290	-135.43036	0.01079987
4291	-188.35739	0.015020525
4292	-815.7227	0.065049657
4293	-1499.54818	0.119581194
4294	-1403.03085	0.111884438
4295	-1005.01492	0.080144731
4296	-766.16358	0.061097574
4297	-1105.89687	0.088189543
4298	-1129.17389	0.090045765
4299	-1004.84683	0.080131327
4300	-903.15095	0.072021607
4301	-887.7804	0.070795885
4302	-719.69495	0.057391942
4303	-759.34534	0.060553854
4304	-518.76864	0.04136911
4305	-862.6956	0.068795502
4306	-1119.96105	0.089311088
4307	-1404.93301	0.112036126
4308	-1262.79946	0.100701712
4309	-995.32719	0.079372184
4310	-757.30447	0.060391106
4311	-703.29818	0.056084384
4312	-834.90355	0.066579231
4313	-1411.96354	0.112596774
4314	-1745.22959	0.139173013
4315	-1126.49316	0.08983199
4316	-1182.623	0.094308054
4317	-1908.33409	0.152179752
4318	-1900.54553	0.151558655
4319	-1525.55312	0.121654954
4320	-1395.56079	0.111288739
4321	-1275.68103	0.101728949
4322	-1357.86573	0.108282754
4323	-1186.20606	0.094593785
4324	-1711.61016	0.136492039
4325	-1677.21216	0.133748976
4326	-1367.24679	0.109030844
4327	-1461.61717	0.116556393
4328	-1522.05846	0.121376273
4329	-1209.48308	0.096450007
4330	-1184.55753	0.094462323
4331	-1705.08975	0.13597207
4332	-1791.75711	0.142883342
4333	-1644.42733	0.131134556
4334	-1197.48044	0.095492859
4335	-1641.96487	0.130938188
4336	-2360.5569	0.188242178
4337	-2337.37413	0.186393471
4338	-2242.57033	0.17883336
4339	-2676.00749	0.213397726
4340	-2925.79404	0.233316909
4341	-2615.26538	0.208553859
4342	-1862.08672	0.148491764
4343	-2010.04466	0.160290642
4344	-2277.27201	0.181600639
4345	-2624.05364	0.209254677
4346	-3041.78706	0.242566752
4347	-3073.65175	0.245107795
4348	-2375.54694	0.189437555
4349	-1872.16367	0.149295349
4350	-1847.86914	0.147357986
4351	-1879.00544	0.149840945
4352	-1773.75601	0.141447848
4353	-1741.03605	0.1388386
4354	-1527.51417	0.121811338
4355	-1333.66571	0.106352927
4356	-1863.77061	0.148626045
4357	-2719.65967	0.216878762
4358	-2412.95015	0.192420267
4359	-2580.40146	0.205773641
4360	-2687.07543	0.214280338
4361	-2916.92921	0.232609985
4362	-3143.35619	0.250666363
4363	-3081.57603	0.245739715
4364	-2974.43614	0.237195864
4365	-3404.31078	0.271476139
4366	-2904.91175	0.231651655
4367	-2429.70078	0.193756043
4368	-2740.40351	0.218532976
4369	-3141.27411	0.250500328
4370	-2424.11533	0.193310632
4371	-1528.01558	0.121851322
4372	-2677.90666	0.213549175
4373	-2537.24471	0.202332114
4374	-2760.40115	0.220127683
4375	-3150.10956	0.251204909
4376	-2034.12092	0.162210599
4377	-2534.75872	0.20213387
4378	-2740.31498	0.218525915
4379	-2850.23882	0.227291773
4380	-3032.52404	0.241828074
4381	-2460.14418	0.196183746
4382	-2036.96376	0.162437301
4383	-2296.97182	0.183171596
4384	-1977.42194	0.15768915
4385	-1536.21403	0.122505106
4386	-1730.66998	0.13801196
4387	-2327.86931	0.185635511
4388	-2328.53881	0.185688901
4389	-2548.637	0.20324059
4390	-2770.33653	0.220919979
4391	-3034.18141	0.241960241
4392	-2920.70103	0.232910768
4393	-3256.99283	0.259728296
4394	-2961.96745	0.236201551
4395	-2760.46303	0.220132618
4396	-2094.44716	0.167021305
4397	-2216.89273	0.176785704
4398	-2242.62636	0.178837828
4399	-2443.44945	0.194852428
4400	-2273.9366	0.181334657
4401	-2581.02663	0.205823496
4402	-3001.49382	0.239353574
4403	-3529.06255	0.281424446
4404	-3532.61025	0.281707357
4405	-3711.13548	0.295943818
4406	-3258.97754	0.259886566
4407	-3290.04598	0.262364114
4408	-2377.79126	0.189616528
4409	-1763.42543	0.140624038
4410	-1632.3892	0.130174577
4411	-2151.26405	0.171552157
4412	-2168.21228	0.172903691
4413	-1970.86032	0.157165895
4414	-2199.55216	0.175402884
4415	-2418.76271	0.192883789
4416	-2438.47734	0.194455928
4417	-2462.43855	0.196366711
4418	-2902.50233	0.231459515
4419	-2989.05178	0.238361386
4420	-2400.00956	0.191388322
4421	-2046.50108	0.163197853
4422	-1798.2185	0.143398605
4423	-1818.81778	0.14504129
4424	-1723.57159	0.137445901
4425	-1443.38896	0.115102788
4426	-1268.3879	0.101147361
4427	-2027.6035	0.16169087
4428	-2203.84606	0.1757453
4429	-1936.37093	0.154415544
4430	-1993.66544	0.158984485
4431	-2005.72125	0.159945873
4432	-2111.40722	0.168373781
4433	-2297.80642	0.183238151
4434	-2789.35813	0.222436852
4435	-3018.52187	0.240711472
4436	-2016.75084	0.160825426
4437	-1967.87578	0.156927893
4438	-2072.12265	0.165241041
4439	-1759.15519	0.140283508
4440	-1854.30115	0.147870905
4441	-1890.74275	0.150776934
4442	-2197.54977	0.175243203
4443	-2698.8039	0.215215621
4444	-2161.80406	0.172392669
4445	-1967.65166	0.156910021
4446	-1979.59541	0.157862472
4447	-1651.40482	0.131690975
4448	-1911.44824	0.152428089
4449	-1077.78632	0.085947872
4450	-1007.07048	0.080308651
4451	-769.52551	0.061365671
4452	-695.17045	0.055436241
4453	-648.56623	0.051719795
4454	-598.32877	0.047713618
4455	-853.72456	0.068080108
4456	-782.9172	0.062433588
4457	-796.87816	0.063546903
4458	-950.01179	0.075758515
4459	-821.96595	0.065547524
4460	-732.72394	0.058430936
4461	-781.23032	0.062299068
4462	-960.15959	0.076567751
4463	-1519.69922	0.121188136
4464	-1369.85966	0.109239207
4465	-1759.66232	0.140323949
4466	-2024.32698	0.161429584
4467	-1666.98766	0.132933626
4468	-1234.22585	0.098423114
4469	-612.96209	0.04888055
4470	-563.12568	0.044906354
4471	-458.89363	0.036594389
4472	-658.8556	0.052540319
4473	-1552.66098	0.123816666
4474	-2031.30746	0.161986241
4475	-1512.06107	0.120579033
4476	-1192.82969	0.095121985
4477	-754.559	0.060172169
4478	-835.07749	0.066593102
4479	-1668.21447	0.133031457
4480	-1491.11079	0.118908357
4481	-1779.55973	0.141910664
4482	-1752.01247	0.139713913
4483	-1101.30813	0.087823615
4484	-1095.55446	0.087364789
4485	-1045.68568	0.083388013
4486	-850.04998	0.067787079
4487	-807.1999	0.064370008
4488	-770.32176	0.061429168
4489	-456.78204	0.036426
4490	-300.07419	0.023929361
4491	-384.65063	0.030673894
4492	-633.32256	0.050504191
4493	-538.9345	0.042977233
4494	-184.99247	0.014752191
4495	-73.24915	0.005841241
4496	-232.48147	0.018539192
4497	-426.03795	0.033974318
4498	-255.80269	0.020398938
4499	-86.34886	0.006885874
4500	-40.43481	0.003224467
4501	-44.13578	0.003519599
4502	-29.21061	0.002329395
4503	-36.29431	0.002894284
4504	-249.19674	0.019872148
4505	-538.08807	0.042909734
4506	-650.89895	0.051905818
4507	-128.35251	0.010235447
4508	-104.15535	0.00830585
4509	-142.46973	0.011361223
4510	-146.89038	0.011713746
4511	-74.98608	0.005979752
4512	-179.24764	0.014294071
4513	-468.35425	0.037348823
4514	-412.139	0.032865949
4515	-333.55504	0.026599286
4516	-285.01915	0.0227288
4517	-218.84785	0.017451981
4518	-205.12583	0.016357722
4519	-229.671	0.018315072
4520	-369.01761	0.029427242
4521	-486.5913	0.038803135
4522	-174.68256	0.013930029
4523	-96.70895	0.007712038
4524	-68.77832	0.005484714
4525	-67.98207	0.005421217
4526	-40.83586	0.003256448
4527	-33.43067	0.002665923
4528	-15.4414	0.001231372
4529	-37.10226	0.002958713
4530	-113.3418	0.009038422
4531	-196.89488	0.015701347
4532	-150.38218	0.0119922
4533	-154.82935	0.012346838
4534	-133.87023	0.010675457
4535	-100.50144	0.008014469
4536	-83.70947	0.006675396
4537	-149.1022	0.011890128
4538	-190.99678	0.015231003
4539	-172.90715	0.013788449
4540	-35.54525	0.00283455
4541	-12.23573	0.000975736
4542	-17.02207	0.001357422
4543	-14.88695	0.001187157
4544	-10.15664	0.000809939
4545	-3.96656	0.000316312
4546	-5.64746	0.000450355
4547	-19.34296	0.001542501
4548	-31.88536	0.002542692
4549	-21.40138	0.001706649
4550	-3.24987	0.00025916
4551	-3.26456	0.000260332
4552	-4.25256	0.000339119
4553	-1.3	0.000103668
4554	-2.81931	0.000224826
4555	-5.24056	0.000417907
4556	-4.61526	0.000368043
4557	-1.3	0.000103668
4558	-11.40698	0.000909648
4559	-17.12828	0.001365892
4560	-11.21822	0.000894595
4561	-16.41458	0.001308978
4562	-13.81341	0.001101547
4563	-6.53809	0.000521379
4564	-4.25555	0.000339359
4565	-15.52681	0.001238182
4566	-25.65108	0.002045541
4567	-23.40091	0.001866102
4568	-33.7935	0.002694857
4569	-25.95476	0.002069757
4570	-9.09792	0.000725512
4571	-2.6689	0.000212831
4572	-1.3	0.000103668
4573	-1.3	0.000103668
4574	-1.3	0.000103668
4575	-8.89447	0.000709288
4576	-9.04189	0.000721044
4577	-9.43995	0.000752787
4578	-3.25871	0.000259865
4579	-1.3	0.000103668
4580	-1.3	0.000103668
4581	-1.3	0.000103668
4582	-1.3	0.000103668
4583	-4.73616	0.000377684
4584	-7.23112	0.000576645
4585	-3.57136	0.000284798
4586	-4.22903	0.000337243
4587	-5.99547	0.000478108
4588	-1.3	0.000103668
4589	-1.3	0.000103668
4590	-1.3	0.000103668
4591	-1.99056	0.000158737
4592	-3.20853	0.000255863
4593	-6.99816	0.000558067
4594	-5.81555	0.000463759
4595	-7.11906	0.000567709
4596	-11.30974	0.000901893
4597	-10.64323	0.000848743
4598	-8.14528	0.000649544
4599	-2.73078	0.000217766
4600	-1.3	0.000103668
4601	-1.3	0.000103668
4602	-1.3	0.000103668
4603	-1.3	0.000103668
4604	-1.3	0.000103668
4605	-1.3	0.000103668
4606	-1.3	0.000103668
4607	-1.3	0.000103668
4608	-1.40075	0.000111703
4609	-1.3	0.000103668
4610	-1.3	0.000103668
4611	-5.47638	0.000436713
4612	-3.51819	0.000280557
4613	-18.78851	0.001498286
4614	-8.04505	0.000641551
4615	-5.75653	0.000459053
4616	-3.69226	0.000294438
4617	-9.44593	0.000753264
4618	-15.7599	0.00125677
4619	-13.37401	0.001066508
4620	-16.57968	0.001322143
4621	-29.80627	0.002376895
4622	-43.77607	0.003490915
4623	-57.56894	0.004590825
4624	-56.74318	0.004524975
4625	-36.03184	0.002873352
4626	-27.33497	0.002179822
4627	-26.42081	0.002106923
4628	-32.29525	0.002575379
4629	-25.79265	0.00205683
4630	-21.26579	0.001695837
4631	-16.36739	0.001305214
4632	-24.0851	0.001920662
4633	-29.11324	0.00232163
4634	-35.25613	0.002811493
4635	-49.46487	0.003944567
4636	-42.90312	0.003421301
4637	-55.24506	0.004405508
4638	-111.71394	0.008908608
4639	-75.52285	0.006022556
4640	-125.00241	0.009968295
4641	-115.60081	0.009218565
4642	-129.44672	0.010322705
4643	-258.0292	0.020576491
4644	-434.32493	0.034635162
4645	-1149.98559	0.09170539
4646	-740.68943	0.059066142
4647	-829.73085	0.066166734
4648	-817.82545	0.065217341
4649	-507.83356	0.040497094
4650	-326.68662	0.026051565
4651	-356.04166	0.028392477
4652	-261.62708	0.020863404
4653	-300.97067	0.024000851
4654	-147.63944	0.01177348
4655	-135.43036	0.01079987
4656	-188.35739	0.015020525
4657	-815.7227	0.065049657
4658	-1499.54818	0.119581194
4659	-1403.03085	0.111884438
4660	-1005.01492	0.080144731
4661	-766.16358	0.061097574
4662	-1105.89687	0.088189543
4663	-1129.17389	0.090045765
4664	-1004.84683	0.080131327
4665	-903.15095	0.072021607
4666	-887.7804	0.070795885
4667	-719.69495	0.057391942
4668	-759.34534	0.060553854
4669	-518.76864	0.04136911
4670	-862.6956	0.068795502
4671	-1119.96105	0.089311088
4672	-1404.93301	0.112036126
4673	-1262.79946	0.100701712
4674	-995.32719	0.079372184
4675	-757.30447	0.060391106
4676	-703.29818	0.056084384
4677	-834.90355	0.066579231
4678	-1411.96354	0.112596774
4679	-1745.22959	0.139173013
4680	-1126.49316	0.08983199
4681	-1182.623	0.094308054
4682	-1908.33409	0.152179752
4683	-1900.54553	0.151558655
4684	-1525.55312	0.121654954
4685	-1395.56079	0.111288739
4686	-1275.68103	0.101728949
4687	-1357.86573	0.108282754
4688	-1186.20606	0.094593785
4689	-1711.61016	0.136492039
4690	-1677.21216	0.133748976
4691	-1367.24679	0.109030844
4692	-1461.61717	0.116556393
4693	-1522.05846	0.121376273
4694	-1209.48308	0.096450007
4695	-1184.55753	0.094462323
4696	-1705.08975	0.13597207
4697	-1791.75711	0.142883342
4698	-1644.42733	0.131134556
4699	-1197.48044	0.095492859
4700	-1641.96487	0.130938188
4701	-2360.5569	0.188242178
4702	-2337.37413	0.186393471
4703	-2242.57033	0.17883336
4704	-2676.00749	0.213397726
4705	-2925.79404	0.233316909
4706	-2615.26538	0.208553859
4707	-1862.08672	0.148491764
4708	-2010.04466	0.160290642
4709	-2277.27201	0.181600639
4710	-2624.05364	0.209254677
4711	-3041.78706	0.242566752
4712	-3073.65175	0.245107795
4713	-2375.54694	0.189437555
4714	-1872.16367	0.149295349
4715	-1847.86914	0.147357986
4716	-1879.00544	0.149840945
4717	-1773.75601	0.141447848
4718	-1741.03605	0.1388386
4719	-1527.51417	0.121811338
4720	-1333.66571	0.106352927
4721	-1863.77061	0.148626045
4722	-2719.65967	0.216878762
4723	-2412.95015	0.192420267
4724	-2580.40146	0.205773641
4725	-2687.07543	0.214280338
4726	-2916.92921	0.232609985
4727	-3143.35619	0.250666363
4728	-3081.57603	0.245739715
4729	-2974.43614	0.237195864
4730	-3404.31078	0.271476139
4731	-2904.91175	0.231651655
4732	-2429.70078	0.193756043
4733	-2740.40351	0.218532976
4734	-3141.27411	0.250500328
4735	-2424.11533	0.193310632
