Time [h]	Inlet Temperature [C]	Outlet Temperature [C]
20991	5.3240410386582	8.5811839004738
20992	5.3247272743205	8.5818701360128
20993	5.325372738622	8.5825156001909
20994	5.3260012263145	8.58314408776
20995	5.3266330512126	8.5837759125345
20996	5.3272581154985	8.5844009766966
20997	5.3278717998963	8.5850146609706
20998	5.3284736106736	8.585616471624
20999	5.3290642419909	8.5862071028172
21000	5.3296445038824	8.5867873645844
21001	5.3302150712874	8.5873579319202
21002	5.3308859548957	8.5880288155139
21003	5.3317501285535	8.5888929891567
21004	5.3327389831172	8.5898818437047
21005	5.3338043315409	8.5909471921123
21006	5.3349205551753	8.5920634157298
21007	5.3360710846858	8.5932139452229
21008	5.3372453692013	8.5943882297204
21009	5.3384368619432	8.5955797224434
21010	5.3396414130328	8.5967842735136
21011	5.3408562745415	8.597999135002
21012	5.342079535339	8.5992223957783
21013	5.3433097989925	8.6004526594098
21014	5.344545998335	8.6016888587294
21015	5.345787288462	8.6029301488324
21016	5.3470329835594	8.6041758439047
21017	5.348282517366	8.6054253776852
21018	5.3495354165043	8.606678276796
21019	5.3507912813281	8.6079341415911
21020	5.3520497716092	8.6091926318421
21021	5.3533105955827	8.6104534557839
21022	5.3545735014324	8.6117163616002
21023	5.355837790026	8.6129806501587
21024	5.3571020461504	8.6142449062461
21025	5.3583703360676	8.6155131961415
21026	5.3595653986136	8.6167082586823
21027	5.3606046837375	8.6177475438009
21028	5.361543320843	8.618686180901
21029	5.3624197846222	8.6195626446747
21030	5.3632536342452	8.6203964942921
21031	5.3640574105494	8.6212002705907
21032	5.3648390836425	8.6219819436781
21033	5.365603605439	8.6227464654688
21034	5.366354146101	8.6234970061249
21035	5.3670928416743	8.6242357016921
21036	5.3678212114135	8.6249640714252
21037	5.3685403941517	8.6256832541573
21038	5.3692512839948	8.626394143994
21039	5.3699546083893	8.627097468382
21040	5.3706509741818	8.6277938341681
21041	5.3713408965672	8.6284837565468
21042	5.3720248187616	8.6291676787344
21043	5.3727031262379	8.6298459862038
21044	5.3733761574294	8.6305190173883
21045	5.3740442119623	8.6311870719141
21046	5.3747075570841	8.6318504170287
21047	5.3753664327467	8.6325092926838
21048	5.3760210556751	8.6331639156048
21049	5.3766716226536	8.6338144825842
21050	5.3773615542161	8.6345044141567
21051	5.3781284774105	8.6352713373616
21052	5.3789455381202	8.6360883980823
21053	5.3797932201802	8.6369360801538
21054	5.3806611570358	8.6378040170215
21055	5.3815426584224	8.6386855184209
21056	5.3824334731286	8.6395763331406
21057	5.3833309617542	8.6404738217803
21058	5.3842334705891	8.6413763306302
21059	5.3851399051856	8.6422827652426
21060	5.3860495069269	8.6431923670007
21061	5.3869617219638	8.6441045820555
21062	5.3878761267974	8.6450189869081
21063	5.3887923857336	8.6459352458646
21064	5.3897102259123	8.646853086065
21065	5.3906294217507	8.6477722819266
21066	5.3915497844647	8.6486926446656
21067	5.392471154533	8.6496140147607
21068	5.3933933960511	8.6505362563079
21069	5.3943163924024	8.6514592526906
21070	5.3952400428866	8.6523829032089
21071	5.3961642600643	8.6533071204237
21072	5.3970891937926	8.6542320541928
21073	5.3980125667732	8.6551554269573
21074	5.3988499152924	8.6559927750391
21075	5.3993334640277	8.6564763233814
21076	5.3995987973081	8.6567416563071
21077	5.399741422334	8.6568842810111
21078	5.3997164603809	8.6568593187645
21079	5.399637765234	8.6567806233491
21080	5.3995667896588	8.6567096475272
21081	5.3994773423241	8.6566201999649
21082	5.399359594486	8.6565024519164
21083	5.399213964656	8.6563568218914
21084	5.3990436157213	8.6561864727751
21085	5.3988517811342	8.6559946380188
21086	5.3986411041947	8.6557839609211
21087	5.3984136109996	8.6555564675778
21088	5.3981708512986	8.6553137077378
21089	5.3979140416244	8.6550568979328
21090	5.3976441769361	8.6547870331212
21091	5.3973621004434	8.6545049565122
21092	5.3970685443668	8.6542114003256
21093	5.3967641541768	8.6539070100315
21094	5.396449504341	8.653592360097
21095	5.3961251097222	8.6532679653844
21096	5.3957914344957	8.6529342900687
21097	5.3954488993196	8.6525917548765
21098	5.3948722417274	8.6520150973319
21099	5.3938683126253	8.6510111682706
21100	5.3925814596538	8.6497243153346
21101	5.3911130738702	8.6482559295821
21102	5.3895167863007	8.64665964204
21103	5.3878271030423	8.6449699588061
21104	5.3860661622203	8.643209018006
21105	5.384248033102	8.6413908889074
21106	5.3823819527549	8.6395248085782
21107	5.3804742846777	8.6376171405172
21108	5.3785296372803	8.6356724931346
21109	5.3765515142637	8.6336943701317
21110	5.3745426974995	8.63168555338
21111	5.3725054725494	8.6296483284415
21112	5.3704417641747	8.6275846200775
21113	5.3683532222126	8.6254960781253
21114	5.3662412798768	8.6233841357988
21115	5.364107195738	8.6212500516687
21116	5.3619520458556	8.6190949017944
21117	5.3597769173909	8.6169197733374
21118	5.3575826455721	8.6147255015257
21119	5.3553700455914	8.6125129015517
21120	5.3531398570212	8.6102827129879
21121	5.350892756082	8.6080356120643
21122	5.3485986063377	8.6057414623441
21123	5.3462322608708	8.6033751168999
21124	5.3438137944505	8.6009566505011
21125	5.3413570514501	8.598499907521
21126	5.3388696450139	8.596012501104
21127	5.3363566848462	8.5934995409546
21128	5.3338215839926	8.5909644401184
21129	5.3312666120984	8.5884094682406
21130	5.3286933432976	8.5858361994555
21131	5.326102936575	8.5832457927479
21132	5.3234962960827	8.5806391522699
21133	5.3208741628856	8.5780170190865
21134	5.3182371681633	8.5753800243773
21135	5.315585864365	8.5727287205914
21136	5.3129207440371	8.5700636002756
21137	5.3102422519681	8.567385108218
21138	5.307550793651	8.564693649912
21139	5.3048467415613	8.5619895978329
21140	5.302130440002	8.5592732962838
21141	5.2994022089348	8.5565450652264
21142	5.2966623470619	8.553805203363
21143	5.2939111343407	8.5510539906509
21144	5.2911488340637	8.5482916903826
21145	5.2883756945883	8.5455185509257
21146	5.2861935007068	8.5433363570727
21147	5.2850749647523	8.5422178211474
21148	5.284512058288	8.5416549147128
21149	5.2843316550451	8.5414745115002
21150	5.2844227062228	8.5415655627089
21151	5.284711162981	8.5418540194987
21152	5.2851481133253	8.5422909698753
21153	5.2857009191469	8.5428437757299
21154	5.2863473477888	8.5434902044055
21155	5.2870718198998	8.5442146765509
21156	5.2878630454347	8.545005902121
21157	5.2887125447926	8.545855401515
21158	5.2896137259564	8.5467565827155
21159	5.2905613065892	8.5477041633861
21160	5.2915381296113	8.5486809864467
21161	5.2925402940476	8.5496831509224
21162	5.2935947726415	8.5507376295568
21163	5.2947461356083	8.5518889925648
21164	5.2958946570227	8.5530375140216
21165	5.297045843764	8.5541887008063
21166	5.2982186076124	8.5553614646993
21167	5.2994180191974	8.5565608763299
21168	5.3006432527181	8.5577861098974
21169	5.3018922726287	8.5590351299245
21170	5.3029448584447	8.5600877159256
21171	5.303621420812	8.5607642784774
21172	5.3040626380055	8.5612054958551
21173	5.3043598836588	8.5615027416921
21174	5.3045614736278	8.5617043318443
21175	5.3046986825619	8.5618415409612
21176	5.3047914420905	8.5619343006721
21177	5.304852161975	8.5619950207385
21178	5.3048888247374	8.5620316836824
21179	5.3049066947033	8.5620495538293
21180	5.3049094182312	8.5620522775378
21181	5.3049036040665	8.5620464635532
21182	5.3048886298353	8.5620314895017
21183	5.3048627209655	8.5620055808112
21184	5.3048121534316	8.5619550134561
21185	5.3047637905232	8.5619066507261
21186	5.3047151111419	8.5618579715228
21187	5.3046625999314	8.5618054604899
21188	5.3046051907009	8.5617480514364
21189	5.3045432564422	8.5616861173544
21190	5.3044774438453	8.5616203049338
21191	5.3044083038926	8.561551165157
21192	5.3043362664252	8.5614791278649
21193	5.3042616731276	8.5614045345736
21194	5.3042934015969	8.561436262879
21195	5.3045201005688	8.5616629616851
21196	5.3048723434819	8.5620152044305
